epsilon, Wiley, Gibbard, total obj
[200.00000953674316, 1340992521.3516612, nan, nan]
[199.99999046325684, 1340994931.979496, nan, nan]
[200.00000476837158, 1340993124.0018122, nan, nan]
[200.00000476837158, 1340993124.0018122, nan, nan]
[199.99999523162842, 1340994329.386159, nan, nan]
[200.0000023841858, 1340993425.4107099, nan, nan]
[200.0000023841858, 1340993425.4107099, nan, nan]
[199.9999976158142, 1340994028.016993, nan, nan]
[200.0000011920929, 1340993576.127739, nan, nan]
[200.0000011920929, 1340993576.127739, nan, nan]
[199.9999988079071, 1340993877.3017805, nan, nan]
[200.00000059604645, 1340993651.4230466, nan, nan]
[200.00000059604645, 1340993651.4230466, nan, nan]
[199.99999940395355, 1340993802.0516994, nan, nan]
[200.00000029802322, 1340993689.0235915, nan, nan]
[200.00000029802322, 1340993689.0235915, nan, nan]
[199.99999970197678, 1340993764.3439083, nan, nan]
[200.0000001490116, 1340993707.8500223, nan, nan]
[200.0000001490116, 1340993707.8500223, nan, nan]
[199.9999998509884, 1340993745.496287, nan, nan]
[200.0000000745058, 1340993717.2425282, nan, nan]
[200.0000000745058, 1340993717.2425282, nan, nan]
[199.9999999254942, 1340993736.1061745, nan, nan]
[200.0000000372529, 1340993722.022848, nan, nan]
[200.0000000372529, 1340993722.022848, nan, nan]
[199.9999999627471, 1340993731.4654067, nan, nan]
[200.00000001862645, 1340993724.3720458, nan, nan]
[200.00000001862645, 1340993724.3720458, nan, nan]
[199.99999998137355, 1340993729.0550792, nan, nan]
[200.00000000931323, 1340993725.5755796, nan, nan]
[200.00000000931323, 1340993725.5755796, nan, nan]
[199.99999999068677, 1340993727.8249469, nan, nan]
[200.0000000046566, 1340993726.1447208, nan, nan]
[200.0000000046566, 1340993726.1447208, nan, nan]
[199.9999999953434, 1340993727.2908819, nan, nan]
[200.0000000023283, 1340993726.401218, nan, nan]
[200.0000000023283, 1340993726.401218, nan, nan]
[199.9999999976717, 1340993727.0557344, nan, nan]
[200.00000000116415, 1340993726.5693371, nan, nan]
[200.00000000116415, 1340993726.5693371, nan, nan]
[199.99999999883585, 1340993726.8723578, nan, nan]
[200.00000000058208, 1340993726.6123226, nan, nan]
[200.00000000058208, 1340993726.6123226, nan, nan]
[199.99999999941792, 1340993726.7760756, nan, nan]
[200.00000000029104, 1340993726.708413, nan, nan]
[200.00000000029104, 1340993726.708413, nan, nan]
[199.99999999970896, 1340993726.7577035, nan, nan]
[200.00000000014552, 1340993726.7200477, nan, nan]
[200.00000000014552, 1340993726.7200477, nan, nan]
[199.99999999985448, 1340993726.7778745, nan, nan]
[200.00000000007276, 1340993726.77419, nan, nan]
[200.00000000007276, 1340993726.77419, nan, nan]
[199.99999999992724, 1340993726.7160203, nan, nan]
[200.00000000003638, 1340993726.6522171, nan, nan]
[200.00000000003638, 1340993726.6522171, nan, nan]
[199.99999999996362, 1340993726.697019, nan, nan]
[200.0000000000182, 1340993726.6677408, nan, nan]
[200.0000000000182, 1340993726.6677408, nan, nan]
[199.9999999999818, 1340993726.6893015, nan, nan]
[200.0000000000091, 1340993726.6443076, nan, nan]
[200.0000000000091, 1340993726.6443076, nan, nan]
[199.9999999999909, 1340993726.708352, nan, nan]
[200.00000000000455, 1340993726.6870904, nan, nan]
[200.00000000000455, 1340993726.6870904, nan, nan]
[199.99999999999545, 1340993726.6089694, nan, nan]
[200.00000000000227, 1340993726.6645398, nan, nan]
[200.00000000000227, 1340993726.6645398, nan, nan]
[199.99999999999773, 1340993726.6736414, nan, nan]
[200.00000000000114, 1340993726.667066, nan, nan]
[200.00000000000114, 1340993726.667066, nan, nan]
[199.99999999999886, 1340993726.6733613, nan, nan]
[200.00000000000057, 1340993726.6494994, nan, nan]
[200.00000000000057, 1340993726.6494994, nan, nan]
[199.99999999999943, 1340993726.661856, nan, nan]
[200.00000000000028, 1340993726.7279558, nan, nan]
[200.00000000000028, 1340993726.7279558, nan, nan]
[199.99999999999972, 1340993726.6540127, nan, nan]
[200.00000000000014, 1340993726.6613908, nan, nan]
[200.00000000000014, 1340993726.6613908, nan, nan]
[199.99999999999986, 1340993726.667706, nan, nan]
[200.00000000000006, 1340993726.6540399, nan, nan]
[200.00000000000006, 1340993726.6540399, nan, nan]
[199.99999999999994, 1340993726.733894, nan, nan]
[200.00000000000003, 1340993726.661166, nan, nan]
[200.00000000000003, 1340993726.661166, nan, nan]
[199.99999999999997, 1340993726.733894, nan, nan]
[200.0, 1340993726.7220476, nan, nan]
[200.0, 1340993726.7220476, nan, nan]
[209.87674867346337, 526746434.3995891, nan, nan]
[220.37058610713655, 192908187.8677699, 516757.7569417854, 193424945.6247117]
[230.86442354080972, 69553659.15588838, 282230.1777461337, 69835889.33363451]
[241.3582609744829, 24655689.992998697, 154003.82622872974, 24809693.819227427]
[262.34593584182926, 2934137.905705296, 44917.855592067404, 2979055.7612973633]
[283.3336107091757, 325238.96089732926, 12490.021251970344, 337728.9821492996]
[325.30896044386844, 263.81304638695553, 738.2220104370085, 1002.035056823964]
[367.2843101785612, 4.133513360069643, 11.82011217906848, 15.953625539138123]
[451.23500964794675, 8.639683819912348, 17.381172219521897, 26.020856039434243]
[409.25965991325404, 5.674751852139715, 7.30733171145087, 12.982083563590585]
[451.23500964794687, 8.639683946486375, 17.381172219512816, 26.02085616599919]
[388.2719850459076, 2.4932442547153135, 0.46271094498488585, 2.9559551997001994]
[367.2843101785612, 4.133513360069643, 11.82011217906848, 15.953625539138123]
[398.76582247958083, 4.583752064222743, 3.4826489645451892, 8.066401028767933]
[377.7781476122344, 2.0433782879135536, 1.0936071788969544, 3.1369854668105077]
[383.0250663290711, 2.096982060749845, 0.03483278663882391, 2.131814847388669]
[377.77814761223453, 2.0433784211428474, 1.093607178882917, 3.1369856000257643]
[385.6485256874894, 2.2641899388663025, 0.10799942002319818, 2.372189358889501]
[380.4016069706528, 2.0140443403755808, 0.3286667058676936, 2.3427110462432745]
[381.71333664986196, 2.0433552142053455, 0.12984443848764857, 2.173199652692994]
[384.3367960082802, 2.1715667849179314, 0.0312809240832634, 2.202847709001195]
[382.3692014894665, 2.0673418356519915, 0.07016265549937352, 2.137504491151365]
[383.68093116867567, 2.1318450762635472, 0.02234973863021031, 2.1541948148937577]
[382.6971339092688, 2.0814898874854904, 0.04954953531487712, 2.1310394228003675]
[382.36920148946655, 2.067341812133964, 0.07016265549687493, 2.137504467630839]
[382.8611001191699, 2.089062271530674, 0.04146583148408667, 2.1305281030147607]
[383.025066329071, 2.0969820921305042, 0.03483278664199005, 2.131814878772494]
[382.77911701421937, 2.0852275234170308, 0.045324897114338056, 2.1305524205313686]
[382.94308322412047, 2.092980929672238, 0.03796942928313507, 2.1309503589553733]
[382.82010856669467, 2.0871344312724585, 0.043349850783368074, 2.1304842820558267]
[382.7791170142194, 2.0852275861173237, 0.04532489711657789, 2.1305524832339016]
[382.8406043429323, 2.088095871270764, 0.042396486226945744, 2.13049235749771]
[382.79961279045705, 2.0861781361726925, 0.04432597205708436, 2.130504108229777]
[382.83035645481345, 2.087614588271163, 0.042870326747163394, 2.1304849150183265]
[382.8098606785759, 2.0866555899715444, 0.04383506399533084, 2.1304906539668753]
[382.82523251075406, 2.0873741504306533, 0.04310937836459623, 2.1304835287952497]
[382.83035645481345, 2.087614588271163, 0.042870326747163394, 2.1304849150183265]
[382.82267053872437, 2.087254426455784, 0.04322943722564193, 2.1304838636814263]
[382.82779448278376, 2.0874943638035863, 0.04298967489645857, 2.130484038700045]
[382.8239515247392, 2.0873141841084895, 0.043169363358318565, 2.1304835474668082]
[382.82651349676894, 2.087434246828368, 0.04304948221579735, 2.1304837290441654]
[382.8245920177466, 2.0873443529226625, 0.043139359752662906, 2.1304837126753253]
[382.8245920177466, 2.0873443529226625, 0.043139359752662906, 2.1304837126753253]
[382.8258730037615, 2.08740447838285, 0.04307941918594459, 2.1304838975687947]
[382.8249122642503, 2.0873592118568975, 0.043124366284200244, 2.1304835781410976]
[382.8255527572578, 2.087389380328746, 0.04309439599610688, 2.130483776324853]
[382.8250723875022, 2.087366814243849, 0.04311687162704216, 2.130483685870891]
[382.8250723875022, 2.087366814243849, 0.04311687162704216, 2.130483685870891]
[382.82539263400594, 2.087381706442631, 0.04310188648339036, 2.1304835929260215]
[382.82531257237997, 2.087378277287174, 0.04310563225477272, 2.1304839095419466]
[382.82515244912815, 2.0873704548438874, 0.04311312481870688, 2.1304835796625943]
[393.4944387936534, 4.020152312455098, 1.7430907547679084, 5.763243067223006]
[413.16916073333607, 6.052752554053115, 8.67917324883873, 14.731925802891844]
[373.8197168539707, 2.3809504779621045, 3.426548688342153, 5.807499166304257]
[383.657077823812, 2.130488646374992, 0.02242003412613125, 2.152908680501123]
[373.81971685397065, 2.3809503762139816, 3.426548688326009, 5.807499064539991]
[388.5757583087327, 2.5229082747662934, 0.5186483975263781, 3.0415566722926717]
[378.73839733889133, 2.0175245776361868, 0.7515004856769821, 2.769025063313169]
[381.1977375813517, 2.0287452926561795, 0.1948873655255409, 2.2236326581817205]
[386.11641806627233, 2.3010806384145868, 0.15283178580940213, 2.4539124242239887]
[382.42740770258183, 2.069751892064518, 0.0660651494244145, 2.1358170414889326]
[381.19773758135165, 2.0287452064256044, 0.19488736553128563, 2.22363257195689]
[383.0422427631969, 2.097830700205214, 0.034220937662583266, 2.132051637867797]
[383.65707782381196, 2.130488756144258, 0.022420034127967822, 2.152908790272226]
[382.73482523288936, 2.0831901205697942, 0.04756169246929181, 2.130751813039086]
[382.42740770258183, 2.069751892064518, 0.0660651494244145, 2.1358170414889326]
[382.88853399804316, 2.0903646790526698, 0.04025561311809067, 2.1306202921707604]
[383.04224276319695, 2.0978307158754492, 0.03422093766208212, 2.1320516535375313]
[382.81167961546623, 2.086740627298422, 0.04374852597128667, 2.130489153269709]
[382.7348252328893, 2.0831901127629453, 0.0475616924700459, 2.130751805232991]
[382.8501068067547, 2.0885432036851843, 0.04196218529339371, 2.130505388978578]
[382.77325242417777, 2.0849563469624313, 0.045614928113257194, 2.1305712750756887]
[382.8308932111105, 2.087639713823061, 0.04284536724649329, 2.1304850810695544]
[382.85010680675475, 2.0885431331423145, 0.041962185293509244, 2.130505318435824]
[382.82128641328836, 2.0871897684986425, 0.0432944470846244, 2.130484215583267]
[382.81167961546623, 2.086740627298422, 0.04374852597128667, 2.130489153269709]
[382.8260898121994, 2.0874143231544964, 0.04306928295872105, 2.1304836061132173]
[382.8308932111105, 2.087639713823061, 0.04284536724649329, 2.1304850810695544]
[382.82368811274387, 2.0873020530445556, 0.04318170922450562, 2.130483762269061]
[382.828491511655, 2.0875269551540763, 0.042957168994614256, 2.1304841241486905]
[382.8248889624716, 2.0873583398666145, 0.043125457052111967, 2.1304837969187265]
[382.8248889624716, 2.0873583398666145, 0.043125457052111967, 2.1304837969187265]
[382.82729066192724, 2.087470810558239, 0.04301318694070932, 2.1304839974989482]
[382.82548938733555, 2.0873862469441415, 0.04309736024227405, 2.1304836071864157]
[382.8266902370633, 2.087442623444645, 0.0430412251857264, 2.1304838486303717]
[382.8257895997675, 2.0874004844251055, 0.04308331915901551, 2.130483803584121]
[382.8257895997675, 2.0874004844251055, 0.04308331915901551, 2.130483803584121]
[382.82639002463134, 2.0874286961491184, 0.04305525163737232, 2.1304839477864905]
[382.8259397059835, 2.0874075094436053, 0.04307630045375472, 2.13048380989736]
[382.8259397059835, 2.0874075094436053, 0.04307630045375472, 2.13048380989736]
[382.82623991841535, 2.0874213252549585, 0.04306226668301354, 2.130483591937972]
[382.82639002463134, 2.0874286961491184, 0.04305525163737232, 2.1304839477864905]
[382.8263900246313, 2.0874286020660047, 0.043055251633253765, 2.1304838536992583]
[382.8261648653074, 2.087418059494055, 0.04306577467071265, 2.130483834164768]
[382.8261648653074, 2.087418059494055, 0.04306577467071265, 2.130483834164768]
[371.90623751438756, 2.7109651411494196, 5.202283328028018, 7.913248469177438]
[390.50154939010696, 2.7231296661620954, 0.9329347651868657, 3.656064431348961]
[409.09686126582636, 5.658599095539657, 7.248870280819174, 12.907469376358831]
[381.20389345224726, 2.0288968856305667, 0.194013173593439, 2.222910059224006]
[371.90623751438756, 2.7109651411494196, 5.202283328028018, 7.913248469177438]
[385.8527214211771, 2.2800480364948914, 0.12649426225125862, 2.40654229874615]
[376.55506548331743, 2.1051140922516045, 1.6458073357662364, 3.7509214280178407]
[383.52830743671217, 2.123278583317091, 0.023291416668971773, 2.146569999986063]
[385.8527214211771, 2.2800480364948914, 0.12649426225125862, 2.40654229874615]
[382.3661004444797, 2.0672147683333235, 0.0703863282766734, 2.137601096609997]
[381.2038934522472, 2.028896916976988, 0.19401317359017312, 2.2229100905671615]
[382.94720394059595, 2.0931801281543043, 0.037803209860210456, 2.1309833380145147]
[383.5283074367122, 2.1232784186204476, 0.023291416668151065, 2.1465698352885987]
[382.6566521925378, 2.0796685941384285, 0.05177130171482577, 2.131439895853254]
[383.2377556886541, 2.1077279246462854, 0.028352245098048713, 2.1360801697443343]
[382.8019280665669, 2.0862860856226386, 0.0442145641637074, 2.130500649786346]
[382.6566521925379, 2.079668782313236, 0.05177130171583896, 2.131440084029075]
[382.87456600358144, 2.089700290270155, 0.040866734818505814, 2.130567025088661]
[382.7292901295524, 2.0829375942410633, 0.0478487458851978, 2.130786340126261]
[382.8382470350742, 2.087985309212488, 0.04250498027524105, 2.130490289487729]
[382.87456600358144, 2.089700290270155, 0.040866734818505814, 2.130567025088661]
[382.8200875508205, 2.087133573598125, 0.04335084000801704, 2.1304844136061423]
[382.80192806656686, 2.0862860777979786, 0.044214564158642396, 2.130500641956621]
[382.8291672929473, 2.0875589168533044, 0.04292567906444602, 2.1304845959177503]
[382.8110078086937, 2.0867093432111097, 0.0437804670591415, 2.130489810270251]
[382.8246274218839, 2.08734608171627, 0.04313770191320362, 2.1304837836294737]
[382.8291672929473, 2.0875589168533044, 0.04292567906444602, 2.1304845959177503]
[382.8223574863522, 2.087239701507795, 0.04324413181969499, 2.1304838333274896]
[382.82689735741565, 2.087452110449349, 0.04303155101548827, 2.1304836614648375]
[382.82916729294743, 2.0875590423068617, 0.04292567906351832, 2.13048472137038]
[382.8291672929474, 2.0875586973281424, 0.04292567907020102, 2.130484376398343]
[382.82576238964975, 2.0873993271686504, 0.0430845915871155, 2.130483918755766]
[382.82576238964975, 2.0873993271686504, 0.0430845915871155, 2.130483918755766]
[382.82803232518154, 2.087505795685847, 0.042978580174852184, 2.1304843758606995]
[382.8263298735327, 2.087425822627426, 0.043058062586432085, 2.130483885213858]
[382.8274648412986, 2.0874789276300345, 0.043005056880186326, 2.130483984510221]
[382.8266136154742, 2.087439260094581, 0.04304480462453911, 2.13048406471912]
[382.8266136154742, 2.087439260094581, 0.04304480462453911, 2.13048406471912]
[382.8271810993571, 2.087465730241859, 0.043018301764611376, 2.1304840320064704]
[382.8270392283864, 2.0874591828923874, 0.04302492583999003, 2.1304841087323774]
[382.8267554864449, 2.087445681260263, 0.043038177272622165, 2.130483858532885]
[382.8270392283864, 2.0874591828923874, 0.04302492583999003, 2.1304841087323774]
[382.82682642193026, 2.0874492172927765, 0.04303486401124317, 2.1304840813040196]
[382.82682642193026, 2.0874492172927765, 0.04303486401124317, 2.1304840813040196]
[390.56488018972686, 2.7300349986168704, 0.9481572489488772, 3.6781922475657476]
[410.0931241992132, 5.756928384767244, 7.605145224223685, 13.36207360899093]
[371.0366361802405, 2.9052561500126077, 6.17701861642622, 9.082274766438827]
[380.8007581849837, 2.020182423584534, 0.25638909865779286, 2.276571522242327]
[371.0366361802405, 2.9052561500126077, 6.17701861642622, 9.082274766438827]
[385.6828191873553, 2.2668298070943167, 0.11098788183651398, 2.377817688930831]
[375.9186971826121, 2.151250577087292, 1.989153364344601, 4.140403941431893]
[383.24178868616946, 2.1079371450103035, 0.028252243168546073, 2.1361893881788494]
[385.6828191873552, 2.266829799261632, 0.1109878818327722, 2.3778176810944043]
[382.0212734355766, 2.053886897623717, 0.0986917976827008, 2.152578695306418]
[384.46230393676234, 2.1796973137433797, 0.035316401819334785, 2.2150137155627143]
[382.63153106087304, 2.0785492962868455, 0.05319536282241509, 2.1317446591092604]
[382.02127343557663, 2.0538868663238885, 0.0986917976824582, 2.152578664006347]
[382.93665987352125, 2.092671235297977, 0.03823034608660291, 2.1309015813845797]
[383.24178868616946, 2.1079371450103035, 0.028252243168546073, 2.1361893881788494]
[382.7840954671972, 2.085457715974089, 0.04508015771822994, 2.130537873692319]
[382.6315310608731, 2.078549296311454, 0.05319536282286327, 2.131744659134317]
[382.8603776703592, 2.0890284704115456, 0.04149825017075427, 2.1305267205822997]
[382.9366598735212, 2.092671235297977, 0.03823034608660291, 2.1309015813845797]
[382.8222365687782, 2.0872340023164644, 0.04324980907673923, 2.1304838113932036]
[382.7840954671972, 2.085457715974089, 0.04508015771822994, 2.130537873692319]
[382.8413071195687, 2.0881290400699513, 0.042364199374402826, 2.130493239444354]
[382.8031660179877, 2.0863439000758386, 0.04415511578980289, 2.1304990158656416]
[382.83177184417343, 2.0876810498607745, 0.042804543903382265, 2.1304855937641567]
[382.81270129338293, 2.086788227801767, 0.04369999714503651, 2.1304882249468036]
[382.8270042064758, 2.08745717302077, 0.043026561219457644, 2.1304837342402276]
[382.83177184417343, 2.0876810498607745, 0.042804543903382265, 2.1304855937641567]
[382.82462038762696, 2.0873458306196255, 0.04313803129479446, 2.13048386191442]
[382.82462038762696, 2.0873458306196255, 0.04313803129479446, 2.13048386191442]
[382.82938802532465, 2.0875692995328956, 0.04291539878072977, 2.130484698313625]
[382.82581229705136, 2.0874013753887684, 0.04308225779544512, 2.1304836331842134]
[382.8246203876269, 2.0873459403913266, 0.04313803129223251, 2.1304839716835593]
[382.8264082517636, 2.087429424863411, 0.04305439989546152, 2.130483824758872]
[382.8264082517636, 2.087429424863411, 0.04305439989546152, 2.130483824758872]
[382.8252163423391, 2.0873736910274454, 0.0431101349299642, 2.1304838259574095]
[382.8261102744075, 2.0874155249872937, 0.0430683264449937, 2.1304838514322872]
[382.8261102744075, 2.0874155249872937, 0.0430683264449937, 2.1304838514322872]
[382.82551431969523, 2.0873875639998847, 0.043096193962261185, 2.130483757962146]
[382.82566330837324, 2.0873946145251105, 0.04308922527596812, 2.130483839801079]
[382.8259612857294, 2.0874085442013315, 0.043075291515272084, 2.1304838357166034]
[382.8256633083733, 2.08739470863756, 0.043089225279633755, 2.1304839339171937]
[382.8258867913904, 2.0874051400726614, 0.04307877450894358, 2.130483914581605]
[382.8258867913904, 2.0874051400726614, 0.04307877450894358, 2.130483914581605]
[200.0, 1340993641.4562063, nan, nan]
[210.0, 520607022.98791, nan, nan]
[190.0, 3434992451.135053, nan, nan]
[205.0, 836633735.9261948, nan, nan]
[205.0, 836633735.9261948, nan, nan]
[195.0, 2146880413.3576562, nan, nan]
[202.5, 1059282629.8767444, nan, nan]
[202.5, 1059282629.8767444, nan, nan]
[197.5, 1696980733.6912603, nan, nan]
[201.25, 1191907338.030528, nan, nan]
[201.25, 1191907338.030528, nan, nan]
[198.75, 1508584696.006017, nan, nan]
[200.625, 1264270748.2852676, nan, nan]
[200.625, 1264270748.2852676, nan, nan]
[199.375, 1422338710.114447, nan, nan]
[200.3125, 1302071216.8320231, nan, nan]
[200.3125, 1302071216.8320231, nan, nan]
[199.6875, 1381071375.82872, nan, nan]
[200.15625, 1321390136.8297162, nan, nan]
[200.15625, 1321390136.8297162, nan, nan]
[199.84375, 1360885976.1392956, nan, nan]
[200.078125, 1331156040.3286552, nan, nan]
[200.078125, 1331156040.3286552, nan, nan]
[200.0, 1340993641.4562063, nan, nan]
